path,spoken_language,signed_language,start,end,words,glosses,priority
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/I_Understand.mp4,en,ins,0,0,I Understand,I_UNDERSTAND,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Ice_Cream.mp4,en,ins,0,0,Ice Cream,ICE_CREAM,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Ignore.mp4,en,ins,0,0,Ignore,IGNORE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Impact.mp4,en,ins,0,0,Impact,IMPACT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Impossible.mp4,en,ins,0,0,Impossible,IMPOSSIBLE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Impure.mp4,en,ins,0,0,Impure,IMPURE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/In.mp4,en,ins,0,0,In,IN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Include.mp4,en,ins,0,0,Include,INCLUDE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Increase.mp4,en,ins,0,0,Increase,INCREASE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Independent.mp4,en,ins,0,0,Independent,INDEPENDENT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/India.mp4,en,ins,0,0,India,INDIA,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Indian_Premier_League_(IPL).mp4,en,ins,0,0,Indian Premier League IPL,INDIAN_PREMIER_LEAGUE_(IPL),0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Indian_Sign_Language_(ISL).mp4,en,ins,0,0,Indian Sign Language ISL,INDIAN_SIGN_LANGUAGE_(ISL),0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Individual.mp4,en,ins,0,0,Individual,INDIVIDUAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Infection.mp4,en,ins,0,0,Infection,INFECTION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Injection.mp4,en,ins,0,0,Injection,INJECTION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Injury.mp4,en,ins,0,0,Injury,INJURY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/It.mp4,en,ins,0,0,It,IT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Its.mp4,en,ins,0,0,Its,ITS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Itself.mp4,en,ins,0,0,Itself,ITSELF,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/JPEG.mp4,en,ins,0,0,JPEG,JPEG,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Jacket.mp4,en,ins,0,0,Jacket,JACKET,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Jackpot.mp4,en,ins,0,0,Jackpot,JACKPOT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/January.mp4,en,ins,0,0,January,JANUARY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Jesus_Christ.mp4,en,ins,0,0,Jesus Christ,JESUS_CHRIST,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Jewelery.mp4,en,ins,0,0,Jewelery,JEWELERY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Job.mp4,en,ins,0,0,Job,JOB,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Jobless_Unemployed.mp4,en,ins,0,0,Jobless,JOBLESS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Join.mp4,en,ins,0,0,Join,JOIN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Joint_Family_Sign.mp4,en,ins,0,0,Joint Family,JOINT_FAMILY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Joints.mp4,en,ins,0,0,Joints,JOINTS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Journey.mp4,en,ins,0,0,Journey,JOURNEY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Judge.mp4,en,ins,0,0,Judge,JUDGE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Juice.mp4,en,ins,0,0,Juice,JUICE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/July.mp4,en,ins,0,0,July,JULY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Jump.mp4,en,ins,0,0,Jump,JUMP,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/June.mp4,en,ins,0,0,June,JUNE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Kabaddi.mp4,en,ins,0,0,Kabaddi,KABADDI,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Kajal.mp4,en,ins,0,0,Kajal,KAJAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Kangaroo.mp4,en,ins,0,0,Kangaroo,KANGAROO,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Kannada.mp4,en,ins,0,0,Kannada,KANNADA,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Karate.mp4,en,ins,0,0,Karate,KARATE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Karnataka.mp4,en,ins,0,0,Karnataka,KARNATAKA,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Kerala.mp4,en,ins,0,0,Kerala,KERALA,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Key.mp4,en,ins,0,0,Key,KEY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Key_Ring_Key_Chain.mp4,en,ins,0,0,Key Ring,KEY_RING,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Kid.mp4,en,ins,0,0,Kid,KID,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Kidney_Beans.mp4,en,ins,0,0,Kidney Beans,KIDNEY_BEANS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Kilogram_(KG).mp4,en,ins,0,0,Kilogram,KG,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/King.mp4,en,ins,0,0,King,KING,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Knee.mp4,en,ins,0,0,Knee,KNEE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Knife.mp4,en,ins,0,0,Knife,KNIFE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Know.mp4,en,ins,0,0,Know,KNOW,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Kolkata.mp4,en,ins,0,0,Kolkata,KOLKATA,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Krishna.mp4,en,ins,0,0,Krishna,KRISHNA,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Label.mp4,en,ins,0,0,Label,LABEL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Ladakh.mp4,en,ins,0,0,Ladakh,LADAKH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Ladder.mp4,en,ins,0,0,Ladder,LADDER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Lady.mp4,en,ins,0,0,Lady,LADY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Lake.mp4,en,ins,0,0,Lake,LAKE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Lakshmi.mp4,en,ins,0,0,Lakshmi,LAKSHMI,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Lamp.mp4,en,ins,0,0,Lamp,LAMP,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Land.mp4,en,ins,0,0,Land,LAND,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Landlord.mp4,en,ins,0,0,Landlord,LANDLORD,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Language.mp4,en,ins,0,0,Language,LANGUAGE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Laptop.mp4,en,ins,0,0,Laptop,LAPTOP,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Large.mp4,en,ins,0,0,Large,LARGE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Last_Month.mp4,en,ins,0,0,Last Month,LAST_MONTH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Last_Week.mp4,en,ins,0,0,Last Week,LAST_WEEK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Last_Year.mp4,en,ins,0,0,Last Year,LAST_YEAR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Late.mp4,en,ins,0,0,Late,LATE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Laugh.mp4,en,ins,0,0,Laugh,LAUGH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Lawn.mp4,en,ins,0,0,Lawn,LAWN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Lazy__Inactive.mp4,en,ins,0,0,Lazy,LAZY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Leaf.mp4,en,ins,0,0,Leaf,LEAF,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Learn.mp4,en,ins,0,0,Learn,LEARN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Lemon.mp4,en,ins,0,0,Lemon,LEMON,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Machine.mp4,en,ins,0,0,Machine,MACHINE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Magic.mp4,en,ins,0,0,Magic,MAGIC,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Magician.mp4,en,ins,0,0,Magician,MAGICIAN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Magnet.mp4,en,ins,0,0,Magnet,MAGNET,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Make.mp4,en,ins,0,0,Make,MAKE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mall.mp4,en,ins,0,0,Mall,MALL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Man.mp4,en,ins,0,0,Man,MAN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Manager.mp4,en,ins,0,0,Manager,MANAGER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mango.mp4,en,ins,0,0,Mango,MANGO,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Map.mp4,en,ins,0,0,Map,MAP,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/March.mp4,en,ins,0,0,March,MARCH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mask.mp4,en,ins,0,0,Mask,MASK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Material.mp4,en,ins,0,0,Material,MATERIAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Maths.mp4,en,ins,0,0,Maths,MATHS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Maximum.mp4,en,ins,0,0,Maximum,MAXIMUM,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Measure.mp4,en,ins,0,0,Measure,MEASURE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Measurement.mp4,en,ins,0,0,Measurement,MEASUREMENT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Meat.mp4,en,ins,0,0,Meat,MEAT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mechanic.mp4,en,ins,0,0,Mechanic,MECHANIC,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Medal.mp4,en,ins,0,0,Medal,MEDAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Meet.mp4,en,ins,0,0,Meet,MEET,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Meeting.mp4,en,ins,0,0,Meeting,MEETING,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Menu.mp4,en,ins,0,0,Menu,MENU,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Message.mp4,en,ins,0,0,Message,MESSAGE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Metro.mp4,en,ins,0,0,Metro,METRO,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Milk.mp4,en,ins,0,0,Milk,MILK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Minister.mp4,en,ins,0,0,Minister,MINISTER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mirror.mp4,en,ins,0,0,Mirror,MIRROR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mix.mp4,en,ins,0,0,Mix,MIX,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Modern.mp4,en,ins,0,0,Modern,MODERN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Monday.mp4,en,ins,0,0,Monday,MONDAY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Month.mp4,en,ins,0,0,Month,MONTH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/More.mp4,en,ins,0,0,More,MORE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Morning.mp4,en,ins,0,0,Morning,MORNING,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mosquito.mp4,en,ins,0,0,Mosquito,MOSQUITO,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mother.mp4,en,ins,0,0,Mother,MOTHER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Motivate.mp4,en,ins,0,0,Motivate,MOTIVATE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mouth.mp4,en,ins,0,0,Mouth,MOUTH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Move.mp4,en,ins,0,0,Move,MOVE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Movement.mp4,en,ins,0,0,Movement,MOVEMENT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Movie.mp4,en,ins,0,0,Movie,MOVIE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mug.mp4,en,ins,0,0,Mug,MUG,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Multiple.mp4,en,ins,0,0,Multiple,MULTIPLE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Music.mp4,en,ins,0,0,Music,MUSIC,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Mustache.mp4,en,ins,0,0,Mustache,MUSTACHE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Myself.mp4,en,ins,0,0,Myself,MYSELF,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Nail.mp4,en,ins,0,0,Nail,NAIL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Nail_Cutter.mp4,en,ins,0,0,Nail Cutter,NAIL_CUTTER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Namaste.mp4,en,ins,0,0,Namaste,NAMASTE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Name.mp4,en,ins,0,0,Name,NAME,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Narendra_Modi_Prime_Minister.mp4,en,ins,0,0,Narendra Modi Prime Minister,NARENDRA_MODI_PRIME_MINISTER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Narrow.mp4,en,ins,0,0,Narrow,NARROW,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/National.mp4,en,ins,0,0,National,NATIONAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/National_Anthem.mp4,en,ins,0,0,National Anthem,NATIONAL_ANTHEM,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Natural.mp4,en,ins,0,0,Natural,NATURAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Neat.mp4,en,ins,0,0,Neat,NEAT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Neck.mp4,en,ins,0,0,Neck,NECK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Negative.mp4,en,ins,0,0,Negative,NEGATIVE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Neighbor.mp4,en,ins,0,0,Neighbor,NEIGHBOR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Nephew.mp4,en,ins,0,0,Nephew,NEPHEW,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Network.mp4,en,ins,0,0,Network,NETWORK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Never.mp4,en,ins,0,0,Never,NEVER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/New.mp4,en,ins,0,0,New,NEW,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/News.mp4,en,ins,0,0,News,NEWS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Next.mp4,en,ins,0,0,Next,NEXT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Next_Month.mp4,en,ins,0,0,Next Month,NEXT_MONTH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Next_Week.mp4,en,ins,0,0,Next Week,NEXT_WEEK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Next_Year.mp4,en,ins,0,0,Next Year,NEXT_YEAR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Nice.mp4,en,ins,0,0,Nice,NICE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Nice_to_Meet_You.mp4,en,ins,0,0,Nice to Meet You,NICE_TO_MEET_YOU,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Night.mp4,en,ins,0,0,Night,NIGHT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Ninth.mp4,en,ins,0,0,Ninth,NINTH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/No.mp4,en,ins,0,0,No,NO,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/None_Nothing_Empty.mp4,en,ins,0,0,None,NONE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/North.mp4,en,ins,0,0,North,NORTH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Number.mp4,en,ins,0,0,Number,NUMBER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Nurse.mp4,en,ins,0,0,Nurse,NURSE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Oath.mp4,en,ins,0,0,Oath,OATH,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Obesity.mp4,en,ins,0,0,Obesity,OBESITY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Objectives.mp4,en,ins,0,0,Objectives,OBJECTIVES,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/October.mp4,en,ins,0,0,October,OCTOBER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Offer.mp4,en,ins,0,0,Offer,OFFER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Office.mp4,en,ins,0,0,Office,OFFICE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Official.mp4,en,ins,0,0,Official,OFFICIAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Often.mp4,en,ins,0,0,Often,OFTEN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Oil.mp4,en,ins,0,0,Oil,OIL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Okay.mp4,en,ins,0,0,Okay,OKAY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Old_(Things_Time).mp4,en,ins,0,0,Old,OLD,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Old_Aged_Elderly_(Person).mp4,en,ins,0,0,Old Aged,OLD_AGED,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Older_Brother_Elder_Brother.mp4,en,ins,0,0,Older Brother Elder Brother,OLDER_BROTHER_ELDER_BROTHER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/On.mp4,en,ins,0,0,On,ON,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Once.mp4,en,ins,0,0,Once,ONCE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Onion.mp4,en,ins,0,0,Onion,ONION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Online.mp4,en,ins,0,0,Online,ONLINE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Open.mp4,en,ins,0,0,Open,OPEN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Operation.mp4,en,ins,0,0,Operation,OPERATION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Opposition.mp4,en,ins,0,0,Opposition,OPPOSITION,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Original.mp4,en,ins,0,0,Original,ORIGINAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Other.mp4,en,ins,0,0,Other,OTHER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Our.mp4,en,ins,0,0,Our,OUR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Ourselves.mp4,en,ins,0,0,Ourselves,OURSELVES,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Outcomes.mp4,en,ins,0,0,Outcomes,OUTCOMES,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Over.mp4,en,ins,0,0,Over,OVER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Owner.mp4,en,ins,0,0,Owner,OWNER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Oxygen.mp4,en,ins,0,0,Oxygen,OXYGEN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Paan.mp4,en,ins,0,0,Paan,PAAN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Pain.mp4,en,ins,0,0,Pain,PAIN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Pair.mp4,en,ins,0,0,Pair,PAIR,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Pants_Trousers.mp4,en,ins,0,0,Pants,PANTS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Paper.mp4,en,ins,0,0,Paper,PAPER,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Parcel.mp4,en,ins,0,0,Parcel,PARCEL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Parents.mp4,en,ins,0,0,Parents,PARENTS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Parking.mp4,en,ins,0,0,Parking,PARKING,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Party.mp4,en,ins,0,0,Party,PARTY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Pass.mp4,en,ins,0,0,Pass,PASS,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Passport.mp4,en,ins,0,0,Passport,PASSPORT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Payment.mp4,en,ins,0,0,Payment,PAYMENT,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Pencil.mp4,en,ins,0,0,Pencil,PENCIL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Pending.mp4,en,ins,0,0,Pending,PENDING,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/People.mp4,en,ins,0,0,People,PEOPLE,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Personal.mp4,en,ins,0,0,Personal,PERSONAL,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Plan.mp4,en,ins,0,0,Plan,PLAN,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Quality.mp4,en,ins,0,0,Quality,QUALITY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Quantity.mp4,en,ins,0,0,Quantity,QUANTITY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Query.mp4,en,ins,0,0,Query,QUERY,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/QuestionMark.mp4,en,ins,0,0,Question Mark,QUESTION MARK,0
https://pub-42e8cb2c99e341d593579b74af71b94a.r2.dev/Videos/output/Queue.mp4,en,ins,0,0,Queue,QUEUE,0
